filename_audio|filename_transcript|transkripsi|ground_truth|wer|cer|hasil_llm|status|latency|path_audio_eval|correctness_1_5|naturalness_1_5|intelligibility_1_3
2335_audio04.wav|audio04.txt|Explain step by step cara apply visa Saudi dengan benar.|Explain step by step cara apply visa Saudi dengan benar|0.1|0.0182|"```json {   """"perbaikan"""": """"Jelaskan langkah demi langkah cara mengajukan visa Arab Saudi dengan benar."""",   """"tagging"""": """"[EN:Explain step by step] [ID:cara] [EN:apply] [ID:visa Saudi dengan benar.]"""",   """"respon"""": """"Pertama, kunjungi situs resmi atau aplikasi pengajuan visa Arab Saudi untuk mengisi formulir secara daring. Selanjutnya, unggah dokumen pendukung yang diperlukan dan selesaikan pembayaran biaya visa tersebut."""" } ```"|SUCCESS|83.62|data/evaluation_output/audio_results\2335_audio04.wav|||
2335_audio05.wav|audio05.txt|ya aqih uridu bukflay ilajit dah hal usbu'al qadeem hal bisa bantu ajidah afdal skedul warih latan mubashirah|Ya akhi, uridu book flight ila Jeddah al-usbu'al qadim. Hal bisa bantu ajida afdhal schedule wa rihlatan mubashirah?|0.7222|0.2328|"```json {   """"perbaikan"""": """"Saudara, saya ingin memesan penerbangan ke Jeddah minggu depan. Apakah Anda dapat membantu saya menemukan jadwal terbaik untuk penerbangan langsung?"""",   """"tagging"""": """"[AR:ya aqih] [AR:uridu] [EN:bukflay] [AR:ilajit dah] [AR:hal usbu'al qadeem] [AR:hal] [ID:bisa bantu] [AR:ajidah afdal] [EN:skedul] [AR:warih latan mubashirah]"""",   """"respon"""": """"Anda dapat memeriksa jadwal penerbangan langsung ke Jeddah melalui situs resmi maskapai atau agen perjalanan daring. Disarankan untuk segera melakukan pemesanan guna mendapatkan waktu keberangkatan yang paling sesuai."""" } ```"|SUCCESS|47.85|data/evaluation_output/audio_results\2335_audio05.wav|||
2335_audio06.wav|audio06.txt|Uridu arans transport minjadah ila Madinah Qodan.|Urīdu arrange transport min Jeddah ilā Madinah ghadan|0.75|0.2264|"```json {   """"perbaikan"""": """"Saya ingin mengatur transportasi dari Jeddah ke Madinah besok."""",   """"tagging"""": """"[AR:Uridu] [EN:arans transport] [AR:minjadah] [AR:ila] [ID:Madinah] [AR:Qodan]"""",   """"respon"""": """"Anda dapat menggunakan layanan kereta cepat atau bus untuk perjalanan dari Jeddah ke Madinah besok. Disarankan untuk segera melakukan pemesanan guna memastikan ketersediaan jadwal."""" } ```"|SUCCESS|40.61|data/evaluation_output/audio_results\2335_audio06.wav|||
2335_audio12.wav|audio12.txt|Bagaimana proses visa Saudi untuk umrah dari Indonesia sekarang?|Bagaimana proses visa Saudi untuk umrah dari Indonesia sekarang|0.1111|0.0159|"```json {   """"perbaikan"""": """"Bagaimana proses pengajuan visa Arab Saudi untuk umrah dari Indonesia saat ini?"""",   """"tagging"""": """"[ID:Bagaimana proses visa Saudi untuk umrah dari Indonesia sekarang?]"""",   """"respon"""": """"Saat ini, Anda dapat mengajukan visa umrah secara daring melalui platform resmi seperti Nusuk atau melalui biro perjalanan umrah yang terdaftar. Pastikan paspor Anda memiliki masa berlaku minimal enam bulan dan Anda telah melengkapi dokumen kesehatan yang diperlukan."""" } ```"|SUCCESS|82.78|data/evaluation_output/audio_results\2335_audio12.wav|||
2335_audio13.wav|audio13.txt|Jelaskan step by step cara booking flight ke Jeddah secara online|Jelaskan step by step cara booking flight ke Jeddah secara online|0.0|0.0|"```json {   """"perbaikan"""": """"Jelaskan langkah demi langkah cara memesan tiket pesawat ke Jeddah secara daring."""",   """"tagging"""": """"[ID:Jelaskan] [EN:step by step] [ID:cara] [EN:booking flight] [ID:ke Jeddah secara online]"""",   """"respon"""": """"Pertama, kunjungi situs resmi maskapai atau agen perjalanan daring dan pilih jadwal penerbangan ke Jeddah. Selanjutnya, masukkan data penumpang secara lengkap dan selesaikan proses pembayaran Anda."""" } ```"|SUCCESS|31.92|data/evaluation_output/audio_results\2335_audio13.wav|||
2335_audio14.wav|audio14.txt|How to prepare dokumen umrah dari Indonesia dengan benar?|How to prepare dokumen umrah dari Indonesia dengan benar|0.1111|0.0179|"```json {   """"perbaikan"""": """"Bagaimana cara menyiapkan dokumen umrah dari Indonesia dengan benar?"""",   """"tagging"""": """"[EN:How to prepare] [ID:dokumen umrah dari Indonesia dengan benar?]"""",   """"respon"""": """"Anda perlu menyiapkan paspor dengan masa berlaku minimal enam bulan, visa umrah, serta dokumen kesehatan yang diperlukan. Disarankan untuk berkonsultasi dengan biro perjalanan resmi guna memastikan seluruh persyaratan administrasi terpenuhi dengan benar."""" } ```"|SUCCESS|43.89|data/evaluation_output/audio_results\2335_audio14.wav|||
2335_audio15.wav|audio15.txt|Tolong buat checklist persiapan umrah termasuk barang wajib dibawa|Tolong buat checklist persiapan umrah termasuk barang wajib dibawa|0.0|0.0|"```json {   """"perbaikan"""": """"Tolong buatkan daftar periksa persiapan umrah, termasuk barang-barang wajib yang harus dibawa."""",   """"tagging"""": """"[ID:Tolong buat checklist persiapan umrah termasuk barang wajib dibawa]"""",   """"respon"""": """"Daftar periksa umrah meliputi paspor, visa, dokumen kesehatan, pakaian ihram, serta perlengkapan mandi dan obat-obatan pribadi. Pastikan juga Anda membawa uang tunai secukupnya dan alat komunikasi untuk memudahkan perjalanan."""" } ```"|SUCCESS|45.5|data/evaluation_output/audio_results\2335_audio15.wav|||
2335_audio17.wav|audio17.txt|menurut kamu belajar bahasa arab itu susah gak untuk pemula|Menurut kamu belajar bahasa Arab itu susah gak untuk pemula|0.0|0.0|"```json {   """"perbaikan"""": """"Menurut Anda, apakah belajar bahasa Arab sulit bagi pemula?"""",   """"tagging"""": """"[ID:menurut kamu belajar bahasa arab itu susah gak untuk pemula]"""",   """"respon"""": """"Tingkat kesulitan belajar bahasa Arab sangat bergantung pada metode dan konsistensi belajar Anda. Bagi pemula, mempelajari alfabet dan kosakata dasar secara rutin akan sangat membantu proses pembelajaran."""" } ```"|SUCCESS|44.61|data/evaluation_output/audio_results\2335_audio17.wav|||
2336_audio01.wav|audio01.txt|Aku mau book flight ke cerdah minggu depan bisa bantu schedule|Aku mau book flight ke Jeddah minggu depan, bisa bantu schedule?|0.2727|0.0625|"```json {   """"perbaikan"""": """"Saya ingin memesan penerbangan ke Jeddah minggu depan, bisakah Anda membantu mengatur jadwalnya?"""",   """"tagging"""": """"[ID:Aku mau] [EN:book flight] [ID:ke cerdah minggu depan bisa bantu] [EN:schedule]"""",   """"respon"""": """"Anda dapat memeriksa jadwal penerbangan melalui situs resmi maskapai atau agen perjalanan daring. Segera lakukan pemesanan untuk mendapatkan harga dan ketersediaan kursi terbaik."""" } ```"|SUCCESS|61.51|data/evaluation_output/audio_results\2336_audio01.wav|||
2336_audio02.wav|audio02.txt|aku butuh travel umroh simple tapi include madinah visit|Aku butuh travel umrah simple tapi include Madinah visit|0.1111|0.0179|"```json {   """"perbaikan"""": """"Saya membutuhkan biro perjalanan umrah yang praktis tetapi sudah termasuk kunjungan ke Madinah."""",   """"tagging"""": """"[ID:aku butuh travel umroh simple tapi include madinah visit]"""",   """"respon"""": """"Anda dapat mencari paket umrah praktis yang sudah mencakup kunjungan ke Madinah melalui biro perjalanan resmi. Pastikan untuk memeriksa rincian rencana perjalanan agar sesuai dengan kebutuhan Anda."""" } ```"|SUCCESS|32.3|data/evaluation_output/audio_results\2336_audio02.wav|||
2336_audio03.wav|audio03.txt|Can you help aku arrange transport dari Jeddah ke Madinah tomorrow|Can you help aku arrange transport dari Jeddah ke Madinah tomorrow|0.0|0.0|"```json {   """"perbaikan"""": """"Bisakah Anda membantu saya mengatur transportasi dari Jeddah ke Madinah besok?"""",   """"tagging"""": """"[EN:Can you help] [ID:aku] [EN:arrange transport] [ID:dari Jeddah ke Madinah] [EN:tomorrow]"""",   """"respon"""": """"Anda dapat memesan tiket kereta cepat atau layanan bus melalui aplikasi resmi untuk perjalanan besok. Segera lakukan pemesanan guna memastikan ketersediaan jadwal dan kursi."""" } ```"|SUCCESS|51.55|data/evaluation_output/audio_results\2336_audio03.wav|||
2336_audio04.wav|audio04.txt|Explain step by step cara apply visa Saudi dengan benar|Explain step by step cara apply visa Saudi dengan benar|0.0|0.0|"```json {   """"perbaikan"""": """"Jelaskan langkah demi langkah cara mengajukan visa Arab Saudi dengan benar."""",   """"tagging"""": """"[EN:Explain step by step] [ID:cara] [EN:apply] [ID:visa Saudi dengan benar]"""",   """"respon"""": """"Pertama, kunjungi situs resmi atau aplikasi pengajuan visa Arab Saudi untuk mengisi formulir secara daring. Kemudian, unggah dokumen yang diperlukan seperti paspor dan selesaikan pembayaran biaya visa tersebut."""" } ```"|SUCCESS|51.99|data/evaluation_output/audio_results\2336_audio04.wav|||
2336_audio05.wav|audio05.txt|ya akhi uridu book flight illa jiddah al usbu'al qadim hal bisa bantu ajidah afdal skejul warih latan mubashyrah|Ya akhi, uridu book flight ila Jeddah al-usbu'al qadim. Hal bisa bantu ajida afdhal schedule wa rihlatan mubashirah?|0.6667|0.1293|"```json {   """"perbaikan"""": """"Saudara, saya ingin memesan penerbangan ke Jeddah minggu depan. Bisakah Anda membantu saya menemukan jadwal terbaik untuk penerbangan langsung?"""",   """"tagging"""": """"[AR:ya akhi] [AR:uridu] [EN:book flight] [AR:illa jiddah] [AR:al usbu'al qadim] [AR:hal] [ID:bisa bantu] [AR:ajidah afdal] [EN:skejul] [AR:warih latan mubashyrah]"""",   """"respon"""": """"Anda dapat memeriksa jadwal penerbangan langsung ke Jeddah melalui situs resmi maskapai atau agen perjalanan daring. Segera lakukan pemesanan agar Anda mendapatkan jadwal yang paling sesuai dengan rencana Anda."""" } ```"|SUCCESS|36.71|data/evaluation_output/audio_results\2336_audio05.wav|||
2336_audio06.wav|audio06.txt|uridu range transport min jeddah ila madinah ghadan|Urīdu arrange transport min Jeddah ilā Madinah ghadan|0.375|0.0755|"```json {   """"perbaikan"""": """"Saya ingin mengatur transportasi dari Jeddah ke Madinah besok."""",   """"tagging"""": """"[AR:uridu] [EN:range transport] [AR:min] [ID:jeddah] [AR:ila] [ID:madinah] [AR:ghadan]"""",   """"respon"""": """"Anda dapat memesan tiket kereta cepat atau bus melalui aplikasi resmi untuk perjalanan besok. Segera lakukan pemesanan guna memastikan ketersediaan jadwal dan kursi."""" } ```"|SUCCESS|33.42|data/evaluation_output/audio_results\2336_audio06.wav|||
2336_audio07.wav|audio07.txt|Book flight ke Jeddah lalu lanjut ke Madinah schedule terbaik kapan|Book flight ke Jeddah lalu lanjut ke Madinah, schedule terbaik kapan|0.0909|0.0147|"```json {   """"perbaikan"""": """"Bagaimana jadwal terbaik untuk memesan penerbangan ke Jeddah dan melanjutkan perjalanan ke Madinah?"""",   """"tagging"""": """"[EN:Book flight] [ID:ke Jeddah lalu lanjut ke Madinah] [EN:schedule] [ID:terbaik kapan]"""",   """"respon"""": """"Jadwal terbaik sangat bergantung pada musim perjalanan dan ketersediaan tiket maskapai. Anda disarankan untuk memeriksa situs resmi maskapai guna mendapatkan informasi jadwal yang paling efisien."""" } ```"|SUCCESS|44.98|data/evaluation_output/audio_results\2336_audio07.wav|||
2336_audio10.wav|audio10.txt|Apa perbedaan umroh dan hajj secara detail dalam Islam?|Apa perbedaan umrah dan hajj secara detail dalam Islam|0.2222|0.037|"```json {   """"perbaikan"""": """"Apa perbedaan antara umrah dan haji secara mendalam dalam ajaran Islam?"""",   """"tagging"""": """"[ID:Apa perbedaan umroh dan hajj secara detail dalam Islam?]"""",   """"respon"""": """"Perbedaan utamanya adalah haji merupakan rukun Islam yang wajib dilaksanakan pada waktu tertentu, sedangkan umrah dapat dilakukan kapan saja. Selain itu, haji memiliki rangkaian ritual yang lebih panjang, termasuk wukuf di Arafah, yang tidak ada dalam ibadah umrah."""" } ```"|SUCCESS|33.47|data/evaluation_output/audio_results\2336_audio10.wav|||
2336_audio15.wav|audio15.txt|Tolong buat checklist persiapan umroh termasuk barang wajib dibawa|Tolong buat checklist persiapan umrah termasuk barang wajib dibawa|0.1111|0.0152|"```json {   """"perbaikan"""": """"Tolong buatkan daftar periksa persiapan umrah, termasuk barang-barang wajib yang harus dibawa."""",   """"tagging"""": """"[ID:Tolong buat checklist persiapan umroh termasuk barang wajib dibawa]"""",   """"respon"""": """"Daftar periksa umrah meliputi dokumen penting seperti paspor dan visa, perlengkapan ibadah, serta pakaian ihram. Jangan lupa membawa obat-obatan pribadi, alat mandi, dan charger ponsel untuk kenyamanan Anda."""" } ```"|SUCCESS|33.18|data/evaluation_output/audio_results\2336_audio15.wav|||
2336_audio17.wav|audio17.txt|Menurut kamu belajar bahasa Arab itu susah nggak untuk pemula|Menurut kamu belajar bahasa Arab itu susah gak untuk pemula|0.1|0.0339|"```json {   """"perbaikan"""": """"Menurut Anda, apakah belajar bahasa Arab sulit bagi pemula?"""",   """"tagging"""": """"[ID:Menurut kamu belajar bahasa Arab itu susah nggak untuk pemula]"""",   """"respon"""": """"Tingkat kesulitan belajar bahasa Arab sangat bergantung pada metode dan konsistensi belajar Anda. Bagi pemula, mempelajari kosakata dasar dan pelafalan secara rutin akan sangat membantu proses pembelajaran."""" } ```"|SUCCESS|39.57|data/evaluation_output/audio_results\2336_audio17.wav|||
2337_audio01.wav|audio01.txt|Aku mau book flight ke Jeddah minggu depan, bisa bantu schedule|Aku mau book flight ke Jeddah minggu depan, bisa bantu schedule?|0.0909|0.0156|"```json {   """"perbaikan"""": """"Saya ingin memesan tiket pesawat ke Jeddah minggu depan, bisakah Anda membantu mengatur jadwalnya?"""",   """"tagging"""": """"[ID:Aku mau] [EN:book flight] [ID:ke Jeddah minggu depan, bisa bantu] [EN:schedule]"""",   """"respon"""": """"Anda dapat memeriksa jadwal penerbangan melalui situs resmi maskapai atau agen perjalanan daring. Segera lakukan pemesanan untuk mendapatkan harga dan ketersediaan kursi terbaik."""" } ```"|SUCCESS|42.83|data/evaluation_output/audio_results\2337_audio01.wav|||
2337_audio02.wav|audio02.txt|Aku butuh travel umroh simple tapi include Madinah visit.|Aku butuh travel umrah simple tapi include Madinah visit|0.2222|0.0357|"```json {   """"perbaikan"""": """"Saya membutuhkan paket umrah praktis yang sudah termasuk kunjungan ke Madinah."""",   """"tagging"""": """"[ID:Aku butuh travel umroh simple tapi include Madinah visit.]"""",   """"respon"""": """"Anda dapat mencari paket umrah praktis yang sudah mencakup kunjungan ke Madinah melalui agen perjalanan resmi. Pastikan untuk memeriksa rincian rencana perjalanan agar sesuai dengan kebutuhan Anda."""" } ```"|SUCCESS|32.79|data/evaluation_output/audio_results\2337_audio02.wav|||
2337_audio03.wav|audio03.txt|Can you help aku arrange transport dari Jeddah ke Madinah tomorrow?|Can you help aku arrange transport dari Jeddah ke Madinah tomorrow|0.0909|0.0152|"```json {   """"perbaikan"""": """"Bisakah Anda membantu saya mengatur transportasi dari Jeddah ke Madinah besok?"""",   """"tagging"""": """"[EN:Can you help] [ID:aku] [EN:arrange transport] [ID:dari Jeddah ke Madinah] [EN:tomorrow?]"""",   """"respon"""": """"Anda dapat memesan tiket kereta cepat atau layanan bus melalui aplikasi resmi untuk perjalanan besok. Segera lakukan pemesanan guna memastikan ketersediaan jadwal dan kursi."""" } ```"|SUCCESS|64.72|data/evaluation_output/audio_results\2337_audio03.wav|||
2337_audio04.wav|audio04.txt|Explain step by step cara apply visa Saudi dengan benar.|Explain step by step cara apply visa Saudi dengan benar|0.1|0.0182|"```json {   """"perbaikan"""": """"Jelaskan langkah demi langkah cara mengajukan visa Arab Saudi dengan benar."""",   """"tagging"""": """"[EN:Explain step by step] [ID:cara] [EN:apply] [ID:visa Saudi dengan benar.]"""",   """"respon"""": """"Pertama, kunjungi situs resmi atau aplikasi pengajuan visa Arab Saudi untuk mengisi formulir secara daring. Selanjutnya, unggah dokumen yang diperlukan seperti paspor dan selesaikan pembayaran biaya visa tersebut."""" } ```"|SUCCESS|57.01|data/evaluation_output/audio_results\2337_audio04.wav|||
2337_audio05.wav|audio05.txt|Ya Akhi, Uridu, Bukflaik, Ila Jeddah Al-Usbu Al-Qadim, Hal Bisa Bantu, Ajida Afdal, Schedule Warihlatan Mubashirah.|Ya akhi, uridu book flight ila Jeddah al-usbu'al qadim. Hal bisa bantu ajida afdhal schedule wa rihlatan mubashirah?|0.5556|0.1379|"```json {   """"perbaikan"""": """"Saudara, saya ingin memesan penerbangan ke Jeddah minggu depan. Bisakah Anda membantu saya menemukan jadwal terbaik untuk penerbangan langsung?"""",   """"tagging"""": """"[AR:Ya Akhi], [AR:Uridu], [EN:Bukflaik], [AR:Ila Jeddah Al-Usbu Al-Qadim], [AR:Hal Bisa Bantu], [AR:Ajida Afdal], [EN:Schedule] [AR:Warihlatan Mubashirah]."""",   """"respon"""": """"Anda dapat memeriksa jadwal penerbangan langsung ke Jeddah melalui situs resmi maskapai atau agen perjalanan daring. Segera lakukan pemesanan agar Anda mendapatkan waktu keberangkatan yang paling sesuai dengan rencana Anda."""" } ```"|SUCCESS|42.76|data/evaluation_output/audio_results\2337_audio05.wav|||
2337_audio06.wav|audio06.txt|Uridu Arrange Transport Min Jeddah Ila Madinah Wadan|Urīdu arrange transport min Jeddah ilā Madinah ghadan|0.375|0.0755|"```json {   """"perbaikan"""": """"Saya ingin mengatur transportasi dari Jeddah ke Madinah besok."""",   """"tagging"""": """"[AR:Uridu] [EN:Arrange Transport] [AR:Min] [ID:Jeddah] [AR:Ila] [ID:Madinah] [AR:Wadan]"""",   """"respon"""": """"Anda dapat memesan tiket kereta cepat atau layanan bus melalui aplikasi resmi untuk perjalanan besok. Segera lakukan pemesanan guna memastikan ketersediaan jadwal dan kursi."""" } ```"|SUCCESS|103.49|data/evaluation_output/audio_results\2337_audio06.wav|||
2337_audio07.wav|audio07.txt|Book flight ke Jeddah lalu lanjut ke Madinah, schedule terbaik kapan?|Book flight ke Jeddah lalu lanjut ke Madinah, schedule terbaik kapan|0.0909|0.0147|"```json {   """"perbaikan"""": """"Bagaimana cara memesan penerbangan ke Jeddah dan kemudian melanjutkan perjalanan ke Madinah, serta kapan jadwal terbaiknya?"""",   """"tagging"""": """"[EN:Book flight] [ID:ke Jeddah lalu lanjut ke Madinah,] [EN:schedule] [ID:terbaik kapan?]"""",   """"respon"""": """"Jadwal terbaik sangat bergantung pada musim perjalanan dan ketersediaan tiket maskapai. Anda disarankan untuk memeriksa situs resmi maskapai guna mendapatkan informasi waktu keberangkatan yang paling efisien."""" } ```"|SUCCESS|44.48|data/evaluation_output/audio_results\2337_audio07.wav|||
2337_audio13.wav|audio13.txt|Jelaskan step by step cara booking flight ke Jeddah secara online.|Jelaskan step by step cara booking flight ke Jeddah secara online|0.0909|0.0154|"```json {   """"perbaikan"""": """"Jelaskan langkah demi langkah cara memesan tiket pesawat ke Jeddah secara daring."""",   """"tagging"""": """"[ID:Jelaskan] [EN:step by step] [ID:cara] [EN:booking flight] [ID:ke Jeddah secara online.]"""",   """"respon"""": """"Pertama, kunjungi situs resmi maskapai atau agen perjalanan daring dan pilih jadwal penerbangan ke Jeddah. Selanjutnya, masukkan data penumpang secara lengkap dan selesaikan proses pembayaran Anda secara aman."""" } ```"|SUCCESS|37.24|data/evaluation_output/audio_results\2337_audio13.wav|||
2337_audio14.wav|audio14.txt|How to prepare dokumen umroh dari Indonesia dengan benar|How to prepare dokumen umrah dari Indonesia dengan benar|0.1111|0.0179|"```json {   """"perbaikan"""": """"Bagaimana cara menyiapkan dokumen umrah dari Indonesia dengan benar?"""",   """"tagging"""": """"[EN:How to prepare] [ID:dokumen umroh dari Indonesia dengan benar]"""",   """"respon"""": """"Anda perlu menyiapkan paspor dengan masa berlaku minimal enam bulan, visa umrah, serta dokumen kesehatan yang diperlukan. Sangat disarankan untuk berkonsultasi dengan biro perjalanan resmi agar seluruh administrasi Anda terpenuhi dengan benar."""" } ```"|SUCCESS|42.62|data/evaluation_output/audio_results\2337_audio14.wav|||
2337_audio18.wav|audio18.txt|I feel overwhelmed dengan persiapan umroh. Ada tips sederhana?|I feel overwhelmed dengan persiapan umrah, ada tips sederhana?|0.1111|0.0323|"```json {   """"perbaikan"""": """"Saya merasa kewalahan dengan persiapan umrah. Apakah ada tips sederhana?"""",   """"tagging"""": """"[EN:I feel overwhelmed] [ID:dengan persiapan umroh. Ada tips sederhana?]"""",   """"respon"""": """"Anda dapat mulai dengan membuat daftar periksa dokumen dan perlengkapan secara bertahap. Selain itu, gunakan jasa biro perjalanan resmi agar persiapan Anda menjadi lebih terorganisir."""" } ```"|SUCCESS|86.61|data/evaluation_output/audio_results\2337_audio18.wav|||
2338_audio01.wav|audio01.txt|[ERROR] Transcription file not found|Aku mau book flight ke Jeddah minggu depan, bisa bantu schedule?|1.0|0.8125|"```json {   """"perbaikan"""": """"Berkas transkripsi tidak ditemukan."""",   """"tagging"""": """"[EN:Transcription file not found]"""",   """"respon"""": """"Mohon maaf, terjadi kendala karena berkas transkripsi tidak ditemukan. Silakan coba unggah kembali berkas Anda."""" } ```"|SUCCESS|34.11|data/evaluation_output/audio_results\2338_audio01.wav|||
2338_audio02.wav|audio02.txt|[ERROR] Transcription file not found|Aku butuh travel umrah simple tapi include Madinah visit|1.0|0.75|"```json {   """"perbaikan"""": """"Berkas transkripsi tidak ditemukan."""",   """"tagging"""": """"[EN:Transcription file not found]"""",   """"respon"""": """"Mohon maaf, berkas transkripsi tidak ditemukan. Silakan coba unggah kembali berkas Anda."""" } ```"|SUCCESS|139.28|data/evaluation_output/audio_results\2338_audio02.wav|||
2338_audio03.wav|audio03.txt|[ERROR] Transcription file not found|Can you help aku arrange transport dari Jeddah ke Madinah tomorrow|1.0|0.7576|"```json {   """"perbaikan"""": """"Berkas transkripsi tidak ditemukan."""",   """"tagging"""": """"[EN:Transcription file not found]"""",   """"respon"""": """"Mohon maaf, berkas transkripsi tidak ditemukan. Silakan coba unggah kembali berkas Anda."""" } ```"|SUCCESS|30.1|data/evaluation_output/audio_results\2338_audio03.wav|||
2338_audio04.wav|audio04.txt|[ERROR] Transcription file not found|Explain step by step cara apply visa Saudi dengan benar|1.0|0.8|"```json {   """"perbaikan"""": """"Berkas transkripsi tidak ditemukan."""",   """"tagging"""": """"[EN:Transcription file not found]"""",   """"respon"""": """"Mohon maaf, berkas transkripsi tidak ditemukan. Silakan coba unggah kembali berkas Anda."""" } ```"|SUCCESS|44.6|data/evaluation_output/audio_results\2338_audio04.wav|||
2338_audio05.wav|audio05.txt|[ERROR] Transcription file not found|Ya akhi, uridu book flight ila Jeddah al-usbu'al qadim. Hal bisa bantu ajida afdhal schedule wa rihlatan mubashirah?|1.0|0.8621|"```json {   """"perbaikan"""": """"Berkas transkripsi tidak ditemukan."""",   """"tagging"""": """"[EN:Transcription file not found]"""",   """"respon"""": """"Mohon maaf, berkas transkripsi tidak ditemukan. Silakan coba unggah kembali berkas Anda."""" } ```"|SUCCESS|33.01|data/evaluation_output/audio_results\2338_audio05.wav|||
2338_audio06.wav|audio06.txt|[ERROR] Transcription file not found|Urīdu arrange transport min Jeddah ilā Madinah ghadan|1.0|0.6981|"```json {   """"perbaikan"""": """"Berkas transkripsi tidak ditemukan."""",   """"tagging"""": """"[EN:Transcription file not found]"""",   """"respon"""": """"Mohon maaf, berkas transkripsi tidak ditemukan. Silakan coba unggah kembali berkas Anda."""" } ```"|SUCCESS|32.81|data/evaluation_output/audio_results\2338_audio06.wav|||
2338_audio12.wav|audio12.txt|[ERROR] Transcription file not found|Bagaimana proses visa Saudi untuk umrah dari Indonesia sekarang|1.0|0.7937|"```json {   """"perbaikan"""": """"Berkas transkripsi tidak ditemukan."""",   """"tagging"""": """"[EN:Transcription file not found]"""",   """"respon"""": """"Mohon maaf, berkas transkripsi tidak ditemukan. Silakan coba unggah kembali berkas Anda."""" } ```"|SUCCESS|50.54|data/evaluation_output/audio_results\2338_audio12.wav|||
2338_audio13.wav|audio13.txt|[ERROR] Transcription file not found|Jelaskan step by step cara booking flight ke Jeddah secara online|1.0|0.7538|"```json {   """"perbaikan"""": """"Berkas transkripsi tidak ditemukan."""",   """"tagging"""": """"[EN:Transcription file not found]"""",   """"respon"""": """"Mohon maaf, berkas transkripsi tidak ditemukan. Silakan coba unggah kembali berkas Anda."""" } ```"|SUCCESS|46.63|data/evaluation_output/audio_results\2338_audio13.wav|||
2338_audio15.wav|audio15.txt|[ERROR] Transcription file not found|Tolong buat checklist persiapan umrah termasuk barang wajib dibawa|1.0|0.8182|"```json {   """"perbaikan"""": """"Berkas transkripsi tidak ditemukan."""",   """"tagging"""": """"[EN:Transcription file not found]"""",   """"respon"""": """"Mohon maaf, berkas transkripsi tidak ditemukan. Silakan coba unggah kembali berkas Anda agar saya dapat memprosesnya."""" } ```"|SUCCESS|71.24|data/evaluation_output/audio_results\2338_audio15.wav|||
2338_audio17.wav|audio17.txt|[ERROR] Transcription file not found|Menurut kamu belajar bahasa Arab itu susah gak untuk pemula|1.0|0.7797|"```json {   """"perbaikan"""": """"Berkas transkripsi tidak ditemukan."""",   """"tagging"""": """"[EN:Transcription file not found]"""",   """"respon"""": """"Mohon maaf, berkas transkripsi tidak ditemukan. Silakan coba unggah kembali berkas Anda agar dapat segera diproses."""" } ```"|SUCCESS|30.38|data/evaluation_output/audio_results\2338_audio17.wav|||
2339_audio01.wav|audio01.txt|[ERROR] Transcription file not found|Aku mau book flight ke Jeddah minggu depan, bisa bantu schedule?|1.0|0.8125|"```json {   """"perbaikan"""": """"Berkas transkripsi tidak ditemukan."""",   """"tagging"""": """"[EN:Transcription file not found]"""",   """"respon"""": """"Mohon maaf, berkas transkripsi tidak ditemukan. Silakan unggah kembali berkas Anda agar saya dapat memprosesnya."""" } ```"|SUCCESS|34.64|data/evaluation_output/audio_results\2339_audio01.wav|||
2339_audio02.wav|audio02.txt|[ERROR] Transcription file not found|Aku butuh travel umrah simple tapi include Madinah visit|1.0|0.75|"```json {   """"perbaikan"""": """"Berkas transkripsi tidak ditemukan."""",   """"tagging"""": """"[EN:Transcription file not found]"""",   """"respon"""": """"Mohon maaf, berkas transkripsi tidak ditemukan. Silakan unggah kembali berkas Anda agar dapat segera diproses."""" } ```"|SUCCESS|26.91|data/evaluation_output/audio_results\2339_audio02.wav|||
2339_audio03.wav|audio03.txt|[ERROR] Transcription file not found|Can you help aku arrange transport dari Jeddah ke Madinah tomorrow|1.0|0.7576|"```json {   """"perbaikan"""": """"Berkas transkripsi tidak ditemukan."""",   """"tagging"""": """"[EN:Transcription file not found]"""",   """"respon"""": """"Mohon maaf, berkas transkripsi tidak ditemukan. Silakan coba unggah kembali berkas Anda agar dapat segera diproses."""" } ```"|SUCCESS|30.19|data/evaluation_output/audio_results\2339_audio03.wav|||
2339_audio04.wav|audio04.txt|[ERROR] Transcription file not found|Explain step by step cara apply visa Saudi dengan benar|1.0|0.8|"```json {   """"perbaikan"""": """"Kesalahan: Berkas transkripsi tidak ditemukan."""",   """"tagging"""": """"[EN:Transcription file not found]"""",   """"respon"""": """"Mohon maaf, berkas transkripsi tidak ditemukan. Silakan unggah kembali berkas Anda agar dapat segera diproses."""" } ```"|SUCCESS|30.25|data/evaluation_output/audio_results\2339_audio04.wav|||
2339_audio05.wav|audio05.txt|[ERROR] Transcription file not found|Ya akhi, uridu book flight ila Jeddah al-usbu'al qadim. Hal bisa bantu ajida afdhal schedule wa rihlatan mubashirah?|1.0|0.8621|"```json {   """"perbaikan"""": """"Berkas transkripsi tidak ditemukan."""",   """"tagging"""": """"[EN:Transcription file not found]"""",   """"respon"""": """"Mohon maaf, berkas transkripsi tidak ditemukan. Silakan unggah kembali berkas Anda agar dapat segera diproses."""" } ```"|SUCCESS|22.91|data/evaluation_output/audio_results\2339_audio05.wav|||
